#OTU ID	Water.Nereotest.Nereo.4	Water.Nereotest.Nereo.5	Water.Nereotest.Nereo.1	Water.Nereotest.Nereo.2	Water.Nereotest.Nereo.3	ExN.Nereotest.Nereo.4	ExN.Nereotest.Nereo.5	Water.Environmental.StarfishOuter.3	Water.Environmental.StarfishOuter.2	Water.Environmental.StarfishOuter.1	ExN.Nereotest.Nereo.3	NEG.CON	Nereo.Loneincube.Nereo.2	Nereo.Loneincube.Nereo.3	Nereo.Loneincube.Nereo.1	Nereo.Loneincube.Nereo.4	Nereo.Loneincube.Nereo.5	Nereocystis.Environmental.StarfishInner.4	Nereocystis.Environmental.StarfishInner.3	Nereocystis.Environmental.StarfishInner.2	Nereocystis.Environmental.StarfishInner.1	E.CON	Water.Nereotest.ExN.2	Water.Nereotest.ExN.3	Water.Nereotest.ExN.1	Nereocystis.Environmental.StarfishOuter3.2	Water.Nereotest.ExN.4	Water.Nereotest.ExN.5	ExN.Nereotest.NereoMast.5	ExN.Nereotest.NereoMast.4	ExN.Nereotest.NereoMast.3	ExN.Nereotest.NereoMast.2	ExN.Nereotest.NereoMast.1	Water.Nereotest.Mast.1	Water.Nereotest.Mast.3	Water.Nereotest.Mast.2	Water.Nereotest.Mast.5	Water.Nereotest.Mast.4	Mast.Environmental.Brockton.4	Mast.Environmental.Brockton.5	Mast.Environmental.Brockton.2	Mast.Environmental.Brockton.3	Mast.Environmental.Brockton.1	Nereocystis.Environmental.StarfishOuter5.4	ExN.Nereotest.Mast.4	ExN.Nereotest.ExN.4	ExN.Nereotest.ExN.5	ExN.Nereotest.ExN.2	ExN.Nereotest.ExN.3	ExN.Nereotest.ExN.1	ExN.Nereotest.Nereo.1	Mast.Loneincube.Mast.2	Mast.Loneincube.Mast.3	Mast.Loneincube.Mast.1	ExN.Nereotest.Nereo.2	Mast.Loneincube.Mast.4	Mast.Loneincube.Mast.5	water.Loneincube.Nereo.1	water.Loneincube.Nereo.2	water.Loneincube.Nereo.3	water.Loneincube.Nereo.4	NEG.CON2	Water.Environmental.StarfishInner.2	Water.Environmental.StarfishInner.3	Water.Environmental.StarfishInner.1	Nereocystis.Environmental.StarfishOuter2.1	YoungNereo.Environmental.Brockton.1	YoungNereo.Environmental.Brockton.2	YoungNereo.Environmental.Brockton.3	YoungNereo.Environmental.Brockton.4	YoungNereo.Environmental.Brockton.5	water.Loneincube.Mast.1	water.Loneincube.Mast.3	water.Loneincube.Mast.2	water.Loneincube.Mast.5	water.Loneincube.Mast.4	Water.Nereotest.H2O.1	Water.Nereotest.H2O.2	Water.Nereotest.H2O.3	Water.Nereotest.H2O.4	Water.Nereotest.H2O.5	Water.Nereotest.NereoMast.5	Water.Nereotest.NereoMast.4	Water.Nereotest.NereoMast.3	Water.Nereotest.NereoMast.2	Water.Nereotest.NereoMast.1	ExN.Nereotest.Mast.5	OldNereo.Environmental.Brockton.5	ExN.Nereotest.Mast.1	ExN.Nereotest.Mast.3	ExN.Nereotest.Mast.2	OldNereo.Environmental.Brockton.1	OldNereo.Environmental.Brockton.3	OldNereo.Environmental.Brockton.2	Nereocystis.Environmental.StarfishOuter4.3	OldNereo.Environmental.Brockton.4	taxonomy
16369	5.20688697584e-05	4.23818605637e-05	0.0	0.0	0.000551343900758	0.0	8.26924667163e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6971647243e-05	0.0010318903248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000225733634312	3.83715129888e-05	0.0	0.0	0.0	0.0	0.000131173345576	0.000157778479015	0.0	0.0	0.0	0.0	0.0	0.0	3.35019598647e-05	0.0	0.000161436787408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107828337287	0.0	0.0	0.0	0.00393851819647	0.000817027695144	4.60115642398e-05	8.39983200336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9333384889e-05	4.27978372826e-05	0.000265045764569	4.37866713372e-05	0.000879263269934	0.0	0.0	0.0	0.0	0.0	0.000117348854675	0.000752583564309	0.000141246927879	0.0	0.000333111259161	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Wenyingzhuangia
17922	0.0	1.41272868546e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.33500953702e-05	0.0	0.0	0.0	0.0	0.0	2.09362699941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.71298627194e-05	0.0	0.0	0.0	0.0	0.0	2.13730016243e-05	7.96178343949e-05	1.36873802354e-05	0.0	0.000677200902935	0.000153486051955	0.0	0.00010612894667	0.000130327121074	0.0	0.0	7.88892395077e-05	0.0	0.0	0.0	0.000281175312808	0.0	0.00045516613564	0.00127307447486	0.000640117049975	0.0	0.00302953799546	0.000257414981552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55747934835e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75263333158e-05	0.0	0.0	0.0	1.9333384889e-05	1.42659457609e-05	1.76697176379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Ruegeria
4509	0.0	0.0	0.0	1.47664683038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104681349971	0.0	0.0	0.0	0.0	0.0	0.0	0.000958772770853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.97669090547e-05	0.0	0.0	4.27460032487e-05	9.95222929936e-05	0.000218998083767	6.40317597528e-05	0.0	0.0	0.0	0.00371451313346	0.000260654242148	0.0	0.0	0.0	0.0	0.0	2.4874384359e-05	0.0	0.0	5.68957669549e-05	0.000234513719053	0.000594394403548	0.0	0.000462846082639	0.000543431627721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11495869671e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000377643504532	0.0	0.0	0.0	0.0	0.0	9.66669244451e-05	0.0	0.0	8.75733426745e-05	0.0	0.0	0.0	0.0	3.76166114956e-05	0.0	0.0	0.0	2.82493855759e-05	0.0	0.0	Bacteria; __Proteobacteria; __Deltaproteobacteria; __Myxococcales; __Nannocystaceae; __uncultured
18028	0.0	7.06364342728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000130050286111	0.0	0.0	0.0	0.0	0.0	4.18725399883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35649313597e-05	8.6971647243e-05	0.0	1.99223030182e-05	0.000139306254851	0.0	2.13730016243e-05	0.000218949044586	4.10621407063e-05	6.40317597528e-05	0.00158013544018	0.00092091631173	0.00484764542936	0.0051472539135	0.00117294408967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281065088757	0.0189286073235	0.00214896438206	0.0	0.0173777665573	0.0130709607299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53371880799e-05	0.0	0.0	0.0	9.86193293886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.80001546671e-05	5.70637830435e-05	3.53394352758e-05	5.83822284497e-05	0.0	0.0	0.00234787712776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Loktanella; __uncultured_bacterium
18029	0.0	0.000141272868546	0.000140002800056	1.47664683038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.74087670993e-05	0.000767515807171	0.000446222495769	0.0	0.000129641633485	0.000381959747319	0.0	0.0	0.0	0.0	0.0	0.0	4.27460032487e-05	0.000557324840764	0.000437996167534	0.000464230258208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138692407978	0.0	6.06134076858e-05	0.000185614849188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000378040762656	0.0	0.0	0.000244305795685	0.0	0.0	0.00016318537859	0.000228795554829	5.80001546671e-05	2.85318915217e-05	1.76697176379e-05	1.45955571124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83556966905e-05	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Marivita
11168	1.73562899195e-05	2.82545737091e-05	0.00222004440089	8.85988098227e-05	0.0	0.000996810207337	4.13462333581e-05	0.0	0.0	0.0	0.0	0.0	3.06288094582e-05	0.00037733475882	0.0	9.10249408338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.98446060365e-05	0.0	0.0	4.27460032487e-05	1.99044585987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.70039197293e-05	0.000228613232134	0.00183634345677	0.0	0.0	2.77384815955e-05	0.0	0.000242453630743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214684413912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27978372826e-05	3.53394352758e-05	0.0	0.0	0.0	0.0	0.0	3.76166114956e-05	0.0	7.04093128051e-05	9.17784834523e-05	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Gammaproteobacteria; __uncultured; __uncultured; __uncultured; __uncultured_gamma_proteobacterium
22439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99008935501e-05	0.0	0.0	0.0	0.0	0.0	0.00135440180587	0.000115114538966	0.00138504155125	0.000902096046697	0.000912289847517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000967228038234	0.00177560387283	0.000228613232134	0.0	0.00105192291509	0.00111546492006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9333384889e-05	0.0	0.0	1.45955571124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhizobiales; __Phyllobacteriaceae; __Aquamicrobium
16694	0.000364482088309	0.000141272868546	0.0	5.90658732151e-05	0.0	0.000897129186603	0.00578847267014	0.0	0.000130050286111	0.0	0.000955851604038	0.0	0.0	0.0012577825294	0.0	9.10249408338e-05	0.00172860847018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85202333549e-05	0.0	0.000302084382237	0.0	9.82752690285e-05	0.000378523757346	0.0	0.00104931794334	0.000128238009746	0.0	0.0	0.0	0.0	0.0	0.0	0.00021225789334	0.0	0.0	0.000590280055093	0.000236667718523	0.0	3.38443835246e-05	0.0106213621213	0.000421762969211	0.0	0.0	0.000134007839459	4.57226464268e-05	0.00060538795278	8.41538332071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000303734615181	0.0	4.18988561612e-05	0.000122697504639	0.0	0.0	0.0	0.0	0.000698665548802	0.0	0.0	0.0	0.0	0.0	0.0	1.9333384889e-05	5.70637830435e-05	5.30091529137e-05	0.000160551128237	0.0	0.0	0.0	0.0	0.00116611495636	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Cryomorphaceae; __uncultured; __uncultured_Bacteroidetes_bacterium
14945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273105600832	0.0043583535109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53869826127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377256804096	0.00258788009489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Marinimicrobia_(SAR406_clade); __Marinimicrobia_(SAR406_clade); __Marinimicrobia_(SAR406_clade); __Marinimicrobia_(SAR406_clade); __Marinimicrobia_(SAR406_clade)
22920	0.0	0.00049445503991	0.00090001800036	0.000679257541974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28088099824e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000852235479219	0.00032893534593	1.53869826127e-05	0.0	0.00014816186684	2.93815190245e-05	0.0	0.0	0.0	0.0	0.0	0.00157397691501	0.00121826109259	0.000238853503185	0.000232685464002	0.000384190558517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57226464268e-05	0.0	0.0	0.0	2.77384815955e-05	0.0	0.000242453630743	0.00143851508121	0.0	0.0	0.000215656674574	0.0	0.0	0.0	0.0	2.09494280806e-05	0.0	0.0	0.000214684413912	0.000668337510443	0.000197238658777	0.0	0.0	3.75855070285e-05	0.000122684333211	0.0	8.1592689295e-05	0.000196110475568	0.000754002010672	0.000798892962609	0.000300385199845	0.000715182298508	4.6277014207e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Sulfitobacter; __uncultured_organism
17261	0.0	1.41272868546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218909829051	0.0	6.4119004873e-05	7.96178343949e-05	4.10621407063e-05	0.000112055579567	0.000677200902935	0.000115114538966	0.00138504155125	0.000689838153356	0.00117294408967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00438097405553	0.00358470970552	0.00237757761419	0.0	0.000631153749053	0.00223092984012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21827744905e-05	0.0	0.0	0.0	1.75263333158e-05	0.0	0.0	0.0	7.73335395561e-05	1.42659457609e-05	0.0	2.91911142248e-05	0.0	0.0	0.000195656427314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Sphingomonadales; __Sphingomonadaceae; __Novosphingobium
15304	0.0	0.0	2.0000400008e-05	0.000147664683038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153144047291	0.000345890195585	4.18725399883e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46907595123e-05	0.000134259725439	0.000347886588972	0.0	3.98446060365e-05	0.0	0.0	0.0	0.0	0.0	1.60079399382e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000131173345576	0.0	0.0	0.0	1.24371921795e-05	0.000281175312808	0.0	0.0	0.0	0.0	0.00292604177177	0.0	2.86016646169e-05	0.000388338742337	0.0	0.00175778882289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000489065884161	0.0	0.0	0.0	0.0	0.0	0.0	1.9333384889e-05	0.0	3.53394352758e-05	0.0	0.0	1.8698578908e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8454	1.73562899195e-05	5.65091474182e-05	0.0	2.95329366076e-05	0.0	0.0	0.00045480856694	0.0	0.0	0.0	5.97407252524e-05	0.0	0.0	0.000283001069115	4.18725399883e-05	4.55124704169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107407780351	0.0	4.91376345143e-05	0.00149417272637	0.00228860275826	0.0	0.0	0.0	0.0	0.0	0.000225733634312	3.83715129888e-05	0.0	5.30644733351e-05	0.0	0.0	6.55866727881e-05	0.0	0.0	8.46109588114e-06	0.000198995074872	0.0	0.0	5.68957669549e-05	3.35019598647e-05	0.0	0.0	4.20769166036e-05	5.72033292338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97406614323e-05	0.000713116053035	2.55747934835e-05	6.28482842418e-05	6.13487523197e-05	0.000226795464091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91911142248e-05	0.0	0.0	0.000195656427314	0.0	3.76166114956e-05	0.0	0.000117348854675	9.17784834523e-05	0.000197745699031	5.06765316982e-05	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae
2227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301359322903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.41538332071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000134734572891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270667388446	0.0	8.83485881896e-05	1.45955571124e-05	0.0	0.0	0.00117393856388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __Flavicella; __uncultured_bacterium
23020	0.00105873368509	0.0139718866992	0.00518010360207	0.0119903722627	0.0	0.0	0.00847597783842	0.0	0.00195075429166	0.0	5.97407252524e-05	0.00135317997294	0.105209960489	0.00110055971323	0.0334561594506	0.00664482068087	0.0311149524633	0.0	0.000318836883051	0.0	0.0	0.0345158197507	0.000415191643722	0.00032893534593	4.61609478381e-05	0.0	0.0	0.000793301013662	0.0	4.34858236215e-05	0.0	0.00129494969618	0.000139306254851	0.0115424973767	6.4119004873e-05	7.96178343949e-05	9.5811661648e-05	0.000528262017961	0.000902934537246	0.0	0.00115420129271	5.30644733351e-05	0.000130327121074	0.0	0.00209877352922	0.00970337645945	0.0	0.0	4.9748768718e-05	0.0	0.0	5.68957669549e-05	0.000737043117022	0.00237757761419	0.000343053173242	0.000168307666414	5.72033292338e-05	0.00482649579762	0.00151400454201	0.000121226815372	0.00477958236659	0.0	0.0	0.00506793185249	0.0	0.0	0.000171676086842	0.0166491905578	0.0032471613525	0.000214720633119	0.000201595968081	0.000429368827823	0.0	6.57462195924e-05	0.0136938447565	0.0	1.87927535142e-05	3.50526666316e-05	0.0	0.0	0.0	0.000773335395561	0.000199723240652	0.00349860409231	0.0138803748139	0.00296172890925	0.0	0.0160438270397	0.0	0.0	0.0	0.0999812241833	0.0896675783329	0.062544139665	5.06765316982e-05	0.11492338441	Bacteria; __Verrucomicrobia; __Verrucomicrobiae; __Verrucomicrobiales; __Verrucomicrobiaceae; __Roseibacillus; __uncultured_bacterium
8645	8.67814495973e-05	2.82545737091e-05	0.000160003200064	4.42994049113e-05	0.000275671950379	0.0	0.0	0.0	0.0	0.0	5.97407252524e-05	0.0	3.06288094582e-05	3.1444563235e-05	2.09362699941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18521917748e-05	0.00014619348708	0.000723188182797	0.0	0.00014816186684	0.000337887468782	0.0	0.0	0.0	1.99223030182e-05	0.0	0.0	4.27460032487e-05	3.98089171975e-05	8.21242814125e-05	1.60079399382e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36809699725e-05	0.0	2.4874384359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000139211136891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209599664641	0.0	7.5171014057e-05	0.000262894999737	0.0	0.0	9.8055237784e-05	0.0	0.0	3.53394352758e-05	0.000131360014012	9.25540284141e-05	0.0	0.000195656427314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Roseovarius
23024	0.0438940572063	0.0254432436251	0.000620012400248	0.0102626954711	0.0286698828394	0.0295055821372	0.00984040353924	0.0	0.000130050286111	0.0	0.00788577573332	0.00135317997294	0.00248093356611	0.00977925916609	0.000816514529771	0.0119697797196	0.0388936905791	7.24086745592e-05	0.0	0.0	0.00176108012915	0.000958772770853	0.00417376862899	0.00047512883301	0.00150792429605	0.0	0.00312991943698	0.00113118848244	0.0353103077904	0.00904505131327	0.195960886443	0.0314174718597	0.000696531274254	0.0257082896118	0.00190219714457	0.00101512738854	0.000698056392007	0.0031855800477	0.000225733634312	0.0	0.000230840258541	0.0	0.000130327121074	0.000288267512251	0.0480094444809	0.00347112653834	0.00243913990717	0.00693809862253	0.00735038057808	0.0503303809925	0.0	0.0	0.000167509799323	0.00192035114992	0.037756028655	0.000294538416225	0.000114406658468	0.00477101883443	0.171082513248	0.00672808825312	0.00292343387471	0.0	0.0	0.000323485011861	0.0	5.94813228646e-05	0.00100364481538	0.00035804710877	0.000251393136967	0.00277603104247	0.0	0.0	0.0	4.93096646943e-05	0.0627401662824	0.0	3.75855070285e-05	0.000297947666369	0.0	0.00016318537859	9.8055237784e-05	0.03222875261	0.00430831561978	0.0668445418242	0.069460256298	0.00865380165672	0.00289827973074	0.00234787712776	0.00358422939068	0.0235103821848	0.0343419062027	9.38790837401e-05	0.000183556966905	0.000112997542303	0.0	0.0016655562958	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Paraglaciecola; __uncultured_bacterium
23025	0.000451263537906	0.000240163876528	0.0	0.00011813174643	0.000275671950379	0.000299043062201	4.13462333581e-05	0.0	0.0	0.0	0.000119481450505	0.0	0.0	9.4333689705e-05	2.09362699941e-05	9.10249408338e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.37043835497e-05	0.0	1.53869826127e-05	0.0	1.85202333549e-05	4.40722785368e-05	0.000268519450878	0.000130457470864	0.00191636774606	0.000358601454328	0.0	0.0	2.13730016243e-05	0.0	1.36873802354e-05	1.60079399382e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000459106709517	0.0	4.73619399451e-05	7.61498629302e-05	9.94975374359e-05	0.000702938282019	0.0	0.0	0.0	9.14452928536e-05	0.000383412370094	0.0	0.0	8.32154447866e-05	0.00227100681302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53371880799e-05	0.0	0.0	0.0	0.0	0.000628798993922	0.0	0.0	0.0	0.0	0.0	0.0	0.000309334158224	1.42659457609e-05	0.000706788705516	0.000934115655195	4.6277014207e-05	0.0	0.0	0.0	3.76166114956e-05	0.000453857791225	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Gammaproteobacteria; __Alteromonadales; __Alteromonadaceae; __Paraglaciecola
17186	0.0	7.06364342728e-05	0.0	1.47664683038e-05	0.0	0.0	0.0	0.0	0.000563551239813	0.0	0.0	0.0	9.18864283745e-05	0.0	8.37450799766e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000100694794079	8.6971647243e-05	0.0	0.000298834545273	0.000676630380704	0.000524658971668	0.000919039069847	0.00107484076433	0.000410621407063	0.000320158798764	0.00406320541761	0.0144660603968	0.00669436749769	0.00955160520032	0.0024762153004	0.0	6.55866727881e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0213928083751	0.0355790813763	0.00480087787481	0.0	0.014221997812	0.0258559048137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153448760901	0.0	0.0	8.39983200336e-06	0.0	0.000501253132832	0.000854700854701	0.0	0.0	0.0	3.50526666316e-05	0.0	0.0	0.0	0.000154667079112	4.27978372826e-05	0.000212036611655	0.000291911142248	9.25540284141e-05	1.8698578908e-05	0.00176090784582	0.0	3.76166114956e-05	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Sphingomonadales; __Erythrobacteraceae; __Altererythrobacter; __uncultured_bacterium
8641	0.000121494029436	7.06364342728e-05	0.000280005600112	1.47664683038e-05	0.00317022742936	0.0	0.000206731166791	0.0	0.0	0.0	0.0	0.0	0.00177647094857	0.0301867807056	0.053722468805	4.55124704169e-05	0.0	0.0	0.0	0.0	0.00322864690343	0.0383509108341	2.18521917748e-05	0.0	1.53869826127e-05	0.0	1.85202333549e-05	0.0	0.000302084382237	4.34858236215e-05	0.0	0.0	3.98017871002e-05	0.0	4.27460032487e-05	1.99044585987e-05	0.0	1.60079399382e-05	0.000225733634312	0.0	0.0	0.0	0.000521308484296	0.0	0.0	7.88892395077e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000703541157158	0.0	0.0	0.000252461499621	0.0	0.0224126931292	0.0	0.053824706025	4.6403712297e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000153448760901	8.37977123225e-05	3.06743761599e-05	0.0	0.0	0.0	0.0	0.00153706420736	0.0	0.0	0.0	0.0	0.0	0.0	1.9333384889e-05	1.42659457609e-05	5.30091529137e-05	0.0	0.00185108056828	0.0	0.000195656427314	0.0	0.0	0.0	2.3469770935e-05	0.00040382532719	0.0	0.0	0.00666222518321	Bacteria; __Proteobacteria; __Alphaproteobacteria; __Rhodobacterales; __Rhodobacteraceae; __Pontivivens
21484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065458644009	0.00242130750605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59418441525e-05	0.000228937728938	0.0	0.0	0.0	0.0	1.53869826127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60079399382e-05	0.0	3.83715129888e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00229048773915	0.00215656674574	0.00414078674948	0.0	0.0	0.0	2.09494280806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria; __Bacteroidetes; __Flavobacteriia; __Flavobacteriales; __Flavobacteriaceae; __uncultured; __uncultured_marine_bacterium
